"Num_Acc","an","mois","jour","lum","agg","dep"
"201800011092",18,11,7,"5","2",140
"201800011093",18,11,11,"1","2",140
"201800011094",18,11,20,"1","2",140
"201800011095",18,11,26,"3","1",140
"201800011096",18,11,30,"1","2",140
"201800011097",18,12,5,"5","2",140
"201800011098",18,12,7,"1","2",140
"201800011099",18,12,8,"1","2",140
"201800011100",18,3,7,"1","1",370
"201800011101",18,4,28,"1","1",370
"201800011102",18,5,22,"1","2",370
"201800011103",18,5,30,"1","1",370
"201800011104",18,5,16,"1","1",370
"201800011105",18,5,6,"1","1",370
"201800011106",18,5,20,"1","1",370
"201800011107",18,10,6,"1","1",370
"201800011108",18,11,18,"3","2",370
"201800011109",18,1,11,"1","1",370
"201800011110",18,2,1,"1","1",370
"201800011111",18,2,24,"1","1",370
"201800011112",18,3,15,"3","1",370
"201800011113",18,3,21,"3","2",370
"201800011114",18,4,1,"1","1",370
"201800011115",18,5,3,"1","1",370
"201800011116",18,5,4,"1","2",370
"201800011117",18,5,26,"4","2",370
"201800011118",18,6,6,"1","2",370
"201800011119",18,6,30,"3","1",370
"201800011120",18,6,30,"1","1",370
"201800011121",18,6,24,"1","1",370
"201800011122",18,1,15,"5","2",370
"201800011123",18,2,17,"1","1",370
"201800011124",18,3,14,"3","1",370
"201800011125",18,5,26,"1","1",370
"201800011126",18,6,25,"1","2",370
"201800011127",18,6,28,"1","1",370
"201800011128",18,7,15,"1","1",370
"201800011129",18,7,15,"1","2",370
"201800011130",18,8,1,"1","1",370
"201800011131",18,8,31,"5","2",370
"201800011132",18,9,30,"3","1",370
"201800011133",18,10,11,"1","1",370
"201800011134",18,10,16,"1","1",370
"201800011135",18,12,10,"1","1",370
"201800011136",18,12,13,"3","1",370
"201800011137",18,12,14,"1","2",370
"201800011138",18,1,12,"1","1",370
"201800011139",18,2,9,"3","1",370
"201800011140",18,2,18,"1","1",370
"201800011141",18,2,27,"1","1",370
"201800011142",18,3,9,"1","1",370
"201800011143",18,4,19,"1","1",370
"201800011144",18,5,20,"3","1",370
"201800011145",18,7,28,"2","1",370
"201800011146",18,8,26,"1","1",370
"201800011147",18,10,10,"1","1",370
"201800011148",18,10,10,"1","2",370
"201800011149",18,10,12,"1","1",370
"201800011150",18,10,18,"2","1",370
"201800011151",18,10,23,"3","1",370
"201800011152",18,2,17,"2","1",370
"201800011153",18,5,20,"1","1",370
"201800011154",18,9,8,"2","1",370
"201800011155",18,1,5,"1","2",370
"201800011156",18,1,19,"3","1",370
"201800011157",18,1,19,"2","2",370
"201800011158",18,1,22,"1","1",370
"201800011159",18,2,5,"1","1",370
"201800011160",18,2,28,"1","2",370
"201800011161",18,3,7,"3","1",370
"201800011162",18,3,19,"1","1",370
"201800011163",18,4,16,"1","1",370
"201800011164",18,4,16,"1","2",370
"201800011165",18,4,15,"1","2",370
"201800011166",18,5,4,"1","1",370
"201800011167",18,5,11,"1","2",370
"201800011168",18,5,15,"1","2",370
"201800011169",18,5,19,"1","1",370
"201800011170",18,6,1,"5","2",370
"201800011171",18,7,18,"1","1",370
"201800011172",18,9,8,"5","2",370
"201800011173",18,10,10,"1","2",370
"201800011174",18,11,1,"1","1",370
"201800011175",18,12,3,"3","1",370
"201800011176",18,12,29,"5","2",370
"201800011177",18,7,8,"2","1",870
"201800011178",18,7,17,"1","1",870
"201800011179",18,7,28,"1","1",870
"201800011180",18,9,1,"1","1",870
"201800011181",18,9,4,"1","2",870
"201800011182",18,9,22,"2","1",870
"201800011183",18,12,8,"3","1",870
"201800011184",18,2,27,"4","1",870
"201800011185",18,3,3,"1","1",870
"201800011186",18,4,7,"1","1",870
"201800011187",18,5,28,"1","1",870
"201800011188",18,6,29,"1","1",870
"201800011189",18,8,14,"4","2",870
"201800011190",18,9,16,"1","1",870
"201800011191",18,9,19,"1","1",870
"201800011192",18,10,9,"1","2",870
"201800011193",18,10,16,"1","1",870
"201800011194",18,1,21,"5","2",870
"201800011195",18,2,4,"1","1",870
"201800011196",18,5,10,"1","1",870
"201800011197",18,5,12,"3","1",870
"201800011198",18,8,31,"3","1",870
"201800011199",18,9,7,"1","2",870
"201800011200",18,9,23,"1","1",870
"201800011201",18,9,27,"1","2",870
"201800011202",18,10,21,"1","1",870
"201800011203",18,11,15,"3","1",870
"201800011204",18,3,7,"3","1",870
"201800011205",18,4,17,"1","1",870
"201800011206",18,5,10,"1","1",870
"201800011207",18,7,8,"1","1",870
"201800011208",18,9,16,"1","1",870
"201800011209",18,10,13,"1","1",870
"201800011210",18,1,3,"5","2",870
"201800011211",18,6,9,"1","1",870
"201800011212",18,7,16,"2","1",870
"201800011213",18,8,26,"1","1",870
"201800011214",18,1,17,"5","2",870
"201800011215",18,1,20,"3","1",870
"201800011216",18,1,21,"5","2",870
"201800011217",18,2,8,"1","1",870
"201800011218",18,5,30,"1","1",870
"201800011219",18,6,2,"1","2",870
"201800011220",18,6,16,"1","1",870
"201800011221",18,8,5,"1","1",870
"201800011222",18,8,11,"2","1",870
"201800011223",18,2,10,"1","1",870
"201800011224",18,3,4,"1","1",870
"201800011225",18,4,25,"1","1",870
"201800011226",18,6,2,"1","2",870
"201800011227",18,6,24,"3","1",870
"201800011228",18,8,2,"1","1",870
"201800011229",18,9,20,"1","1",870
"201800011230",18,10,23,"1","1",870
"201800011231",18,11,23,"1","1",870
"201800011232",18,3,24,"3","1",870
"201800011233",18,4,27,"1","2",870
"201800011234",18,5,4,"1","1",870
"201800011235",18,5,7,"1","2",870
"201800011236",18,6,10,"1","2",870
"201800011237",18,7,10,"5","2",870
"201800011238",18,7,22,"1","2",870
"201800011239",18,7,27,"1","1",870
"201800011240",18,8,1,"1","1",870
"201800011241",18,8,23,"1","1",870
"201800011242",18,8,25,"1","1",870
"201800011243",18,11,5,"1","1",870
"201800011244",18,11,7,"3","1",870
"201800011245",18,12,30,"3","1",870
"201800011246",18,3,24,"3","1",230
"201800011247",18,7,4,"1","1",230
"201800011248",18,7,26,"1","1",230
"201800011249",18,11,10,"1","1",230
"201800011250",18,12,26,"4","2",230
"201800011251",18,2,3,"3","1",230
"201800011252",18,2,10,"5","2",230
"201800011253",18,5,24,"1","1",230
"201800011254",18,7,2,"1","1",230
"201800011255",18,7,19,"1","2",230
"201800011256",18,9,3,"1","1",230
"201800011257",18,9,15,"3","1",230
"201800011258",18,10,19,"1","1",230
"201800011259",18,10,30,"2","1",230
"201800011260",18,8,3,"2","2",230
"201800011261",18,10,16,"1","1",230
"201800011262",18,2,16,"1","1",230
"201800011263",18,3,1,"1","2",230
"201800011264",18,3,26,"1","1",230
"201800011265",18,6,28,"1","1",230
"201800011266",18,8,14,"1","1",230
"201800011267",18,12,26,"1","1",230
"201800011268",18,6,10,"3","1",230
"201800011269",18,8,29,"1","1",230
"201800011270",18,10,16,"1","1",230
"201800011271",18,2,2,"1","1",170
"201800011272",18,4,21,"1","1",170
"201800011273",18,7,18,"1","2",170
"201800011274",18,8,18,"1","2",170
"201800011275",18,10,15,"1","1",170
"201800011276",18,11,4,"1","1",170
"201800011277",18,11,27,"2","1",170
"201800011278",18,12,4,"1","1",170
"201800011279",18,12,17,"5","2",170
"201800011280",18,12,19,"1","1",170
"201800011281",18,1,17,"3","1",170
"201800011282",18,4,17,"1","2",170
"201800011283",18,10,14,"3","1",170
"201800011284",18,12,2,"1","2",170
"201800011285",18,12,30,"2","1",170
"201800011286",18,1,17,"1","1",170
"201800011287",18,8,24,"1","2",170
"201800011288",18,9,1,"3","1",170
"201800011289",18,11,17,"1","2",170
"201800011290",18,12,30,"3","1",170
"201800011291",18,1,12,"3","1",170
"201800011292",18,7,6,"1","1",170
"201800011293",18,8,5,"1","1",170
"201800011294",18,8,14,"1","1",170
"201800011295",18,2,23,"3","1",170
"201800011296",18,2,25,"1","1",170
"201800011297",18,3,10,"3","1",170
"201800011298",18,4,1,"1","1",170
"201800011299",18,4,16,"1","2",170
"201800011300",18,6,19,"1","2",170
"201800011301",18,7,22,"3","1",170
"201800011302",18,8,7,"3","1",170
"201800011303",18,12,15,"3","1",170
"201800011304",18,2,14,"5","2",170
"201800011305",18,3,11,"1","1",170
"201800011306",18,3,25,"1","1",170
"201800011307",18,4,9,"5","2",170
"201800011308",18,6,1,"1","1",170
"201800011309",18,6,8,"1","2",170
"201800011310",18,6,17,"1","1",170
"201800011311",18,6,28,"1","2",170
"201800011312",18,6,30,"1","1",170
"201800011313",18,8,2,"1","1",170
"201800011314",18,8,3,"1","1",170
"201800011315",18,10,13,"1","1",170
"201800011316",18,11,19,"5","2",170
"201800011317",18,11,28,"1","2",170
"201800011318",18,1,8,"1","1",170
"201800011319",18,2,7,"1","2",170
"201800011320",18,2,27,"3","1",170
"201800011321",18,4,20,"1","1",170
"201800011322",18,6,3,"3","2",170
"201800011323",18,6,30,"1","2",170
"201800011324",18,8,2,"1","2",170
"201800011325",18,8,3,"3","2",170
"201800011326",18,8,13,"1","1",170
"201800011327",18,8,31,"1","1",170
"201800011328",18,9,1,"1","1",170
"201800011329",18,9,30,"1","2",170
"201800011330",18,10,6,"4","2",170
"201800011331",18,12,15,"3","1",170
"201800011332",18,12,22,"3","1",170
"201800011333",18,2,3,"3","1",170
"201800011334",18,5,31,"1","2",170
"201800011335",18,7,20,"1","1",170
"201800011336",18,9,19,"1","1",170
"201800011337",18,10,3,"4","1",170
"201800011338",18,10,6,"3","1",170
"201800011339",18,12,6,"5","2",170
"201800011340",18,12,26,"1","2",170
"201800011341",18,12,27,"5","1",170
"201800011342",18,3,10,"2","1",170
"201800011343",18,3,11,"1","1",170
"201800011344",18,3,27,"1","1",170
"201800011345",18,4,3,"3","1",170
"201800011346",18,4,5,"1","1",170
"201800011347",18,4,14,"1","1",170
"201800011348",18,5,5,"1","1",170
"201800011349",18,6,17,"1","2",170
"201800011350",18,7,7,"1","1",170
"201800011351",18,7,11,"3","1",170
"201800011352",18,7,20,"3","1",170
"201800011353",18,7,30,"1","1",170
"201800011354",18,8,27,"1","1",170
"201800011355",18,10,16,"3","1",170
"201800011356",18,10,25,"1","2",170
"201800011357",18,11,9,"1","1",170
"201800011358",18,11,9,"1","1",170
"201800011359",18,11,18,"1","1",170
"201800011360",18,2,22,"3","1",170
"201800011361",18,5,9,"1","1",170
"201800011362",18,7,6,"1","2",170
"201800011363",18,7,14,"2","1",170
"201800011364",18,7,26,"3","2",170
"201800011365",18,8,13,"1","1",170
"201800011366",18,10,14,"1","1",170
"201800011367",18,10,15,"1","1",170
"201800011368",18,11,4,"1","1",170
"201800011369",18,3,30,"1","1",170
"201800011370",18,3,31,"1","1",170
"201800011371",18,3,30,"1","1",170
"201800011372",18,6,9,"1","2",170
"201800011373",18,7,24,"1","1",170
"201800011374",18,7,27,"1","1",170
"201800011375",18,8,8,"1","1",170
"201800011376",18,9,4,"1","1",170
"201800011377",18,10,31,"1","1",170
"201800011378",18,11,25,"3","1",170
"201800011379",18,1,23,"3","1",280
"201800011380",18,6,1,"1","1",280
"201800011381",18,6,13,"1","2",280
"201800011382",18,6,24,"1","1",280
"201800011383",18,7,22,"2","1",280
"201800011384",18,11,6,"3","1",280
"201800011385",18,1,12,"1","1",280
"201800011386",18,1,12,"3","1",280
"201800011387",18,2,6,"3","1",280
"201800011388",18,2,6,"1","1",280
"201800011389",18,2,9,"1","1",280
"201800011390",18,3,3,"3","1",280
"201800011391",18,5,4,"1","1",280
"201800011392",18,6,25,"1","1",280
"201800011393",18,8,25,"3","1",280
"201800011394",18,10,10,"1","1",280
"201800011395",18,10,15,"1","1",280
"201800011396",18,11,7,"3","1",280
"201800011397",18,11,6,"5","2",280
"201800011398",18,11,21,"1","1",280
"201800011399",18,11,23,"5","2",280
"201800011400",18,12,27,"1","2",280
"201800011401",18,2,2,"1","1",280
"201800011402",18,2,9,"1","2",280
"201800011403",18,2,11,"1","2",280
"201800011404",18,5,16,"1","1",280
"201800011405",18,6,27,"1","1",280
"201800011406",18,7,25,"1","1",280
"201800011407",18,8,9,"1","1",280
"201800011408",18,8,25,"3","1",280
"201800011409",18,8,25,"1","1",280
"201800011410",18,8,15,"3","1",280
"201800011411",18,9,30,"1","1",280
"201800011412",18,10,10,"1","2",280
"201800011413",18,11,10,"1","2",280
"201800011414",18,12,12,"1","1",280
"201800011415",18,1,9,"3","2",280
"201800011416",18,1,19,"1","2",280
"201800011417",18,1,21,"1","1",280
"201800011418",18,3,1,"1","1",280
"201800011419",18,3,3,"1","1",280
"201800011420",18,4,12,"1","2",280
"201800011421",18,4,14,"1","2",280
"201800011422",18,6,17,"1","1",280
"201800011423",18,7,1,"3","1",280
"201800011424",18,7,29,"1","1",280
"201800011425",18,9,13,"1","1",280
"201800011426",18,9,27,"2","1",280
"201800011427",18,10,8,"1","1",280
"201800011428",18,12,20,"3","1",280
"201800011429",18,1,10,"3","1",280
"201800011430",18,3,4,"3","1",280
"201800011431",18,3,16,"1","2",280
"201800011432",18,3,30,"3","1",280
"201800011433",18,4,5,"1","2",280
"201800011434",18,4,24,"1","1",280
"201800011435",18,5,27,"1","1",280
"201800011436",18,7,29,"5","2",280
"201800011437",18,8,13,"1","1",280
"201800011438",18,9,1,"1","1",280
"201800011439",18,11,3,"5","1",280
"201800011440",18,12,10,"1","1",280
"201800011441",18,12,10,"3","1",280
"201800011442",18,12,20,"3","1",280
"201800011443",18,1,14,"2","1",280
"201800011444",18,4,17,"1","1",280
"201800011445",18,8,11,"1","1",280
"201800011446",18,8,17,"3","1",280
"201800011447",18,2,24,"1","1",280
"201800011448",18,4,19,"1","2",280
"201800011449",18,5,18,"1","1",280
"201800011450",18,7,13,"3","1",280
"201800011451",18,8,13,"1","1",280
"201800011452",18,8,20,"1","1",280
"201800011453",18,11,5,"1","1",280
"201800011454",18,1,5,"3","1",280
"201800011455",18,4,12,"1","2",280
"201800011456",18,5,6,"1","2",280
"201800011457",18,6,3,"1","1",280
"201800011458",18,7,29,"1","1",280
"201800011459",18,9,9,"1","1",280
"201800011460",18,11,20,"5","2",280
"201800011461",18,2,9,"1","1",270
"201800011462",18,2,19,"1","1",270
"201800011463",18,4,1,"1","2",270
"201800011464",18,7,12,"4","2",270
"201800011465",18,7,13,"1","1",270
"201800011466",18,7,30,"1","1",270
"201800011467",18,11,2,"1","2",270
"201800011468",18,11,25,"1","1",270
"201800011469",18,2,3,"3","1",270
"201800011470",18,3,4,"1","1",270
"201800011471",18,3,17,"5","2",270
"201800011472",18,5,21,"1","1",270
"201800011473",18,6,5,"2","1",270
"201800011474",18,6,6,"1","1",270
"201800011475",18,6,16,"1","1",270
"201800011476",18,6,22,"1","2",270
"201800011477",18,7,13,"1","2",270
"201800011478",18,7,17,"1","1",270
"201800011479",18,8,24,"1","2",270
"201800011480",18,9,7,"1","2",270
"201800011481",18,10,6,"1","1",270
"201800011482",18,10,8,"2","1",270
"201800011483",18,10,21,"3","1",270
"201800011484",18,12,16,"1","2",270
"201800011485",18,12,29,"1","1",270
"201800011486",18,1,12,"3","1",270
"201800011487",18,2,12,"1","1",270
"201800011488",18,4,18,"1","1",270
"201800011489",18,4,20,"5","2",270
"201800011490",18,5,18,"1","1",270
"201800011491",18,6,3,"3","2",270
"201800011492",18,6,18,"1","1",270
"201800011493",18,7,5,"1","1",270
"201800011494",18,7,10,"1","2",270
"201800011495",18,9,28,"1","1",270
"201800011496",18,10,3,"1","2",270
"201800011497",18,10,6,"1","1",270
"201800011498",18,10,21,"1","1",270
"201800011499",18,12,1,"2","2",270
"201800011500",18,12,26,"1","1",270
"201800011501",18,12,31,"1","1",270
"201800011502",18,1,22,"3","1",270
"201800011503",18,3,1,"2","1",270
"201800011504",18,3,10,"1","2",270
"201800011505",18,3,11,"1","1",270
"201800011506",18,4,11,"1","1",270
"201800011507",18,4,21,"3","1",270
"201800011508",18,5,23,"1","1",270
"201800011509",18,7,5,"2","1",270
"201800011510",18,8,4,"1","1",270
"201800011511",18,8,3,"1","1",270
"201800011512",18,11,27,"1","1",270
"201800011513",18,4,3,"1","1",270
"201800011514",18,4,21,"1","1",270
"201800011515",18,5,6,"1","1",270
"201800011516",18,7,28,"1","2",270
"201800011517",18,7,28,"1","2",270
"201800011518",18,7,29,"1","1",270
"201800011519",18,7,31,"1","2",270
"201800011520",18,9,7,"1","2",270
"201800011521",18,9,22,"1","2",270
"201800011522",18,10,20,"1","1",270
"201800011523",18,11,10,"1","2",270
"201800011524",18,1,10,"1","2",270
"201800011525",18,1,28,"3","2",270
"201800011526",18,2,1,"3","1",270
"201800011527",18,3,4,"1","2",270
"201800011528",18,3,23,"5","2",270
"201800011529",18,4,1,"5","2",270
"201800011530",18,6,27,"2","1",270
"201800011531",18,8,5,"2","1",270
"201800011532",18,8,10,"1","1",270
"201800011533",18,8,25,"1","2",270
"201800011534",18,9,29,"3","2",270
"201800011535",18,10,7,"1","1",270
"201800011536",18,11,9,"1","1",270
"201800011537",18,12,5,"3","1",270
"201800011538",18,12,18,"1","1",270
"201800011539",18,12,24,"1","1",270
"201800011540",18,1,5,"3","2",270
"201800011541",18,2,14,"1","2",270
"201800011542",18,3,12,"2","1",270
"201800011543",18,5,2,"1","1",270
"201800011544",18,5,25,"1","2",270
"201800011545",18,9,1,"1","1",270
"201800011546",18,11,19,"2","1",270
"201800011547",18,12,14,"3","1",270
"201800011548",18,3,23,"1","1",270
"201800011549",18,5,17,"1","1",270
"201800011550",18,6,7,"1","2",270
"201800011551",18,7,25,"1","1",270
"201800011552",18,8,2,"2","1",270
"201800011553",18,9,19,"1","2",270
"201800011554",18,10,14,"1","1",270
"201800011555",18,11,29,"1","1",270
"201800011556",18,12,22,"1","1",270
"201800011557",18,2,16,"3","1",270
"201800011558",18,2,25,"1","1",270
"201800011559",18,4,21,"1","2",270
"201800011560",18,5,5,"1","1",270
"201800011561",18,5,7,"1","1",270
"201800011562",18,6,2,"1","2",270
"201800011563",18,6,7,"1","2",270
"201800011564",18,7,1,"1","2",270
"201800011565",18,10,31,"1","1",270
"201800011566",18,11,17,"1","1",270
"201800011567",18,11,24,"3","1",270
"201800011568",18,12,10,"2","2",270
"201800011569",18,12,21,"3","1",270
"201800011570",18,1,11,"5","2",270
"201800011571",18,3,31,"1","1",270
"201800011572",18,4,17,"2","1",270
"201800011573",18,5,7,"1","1",270
"201800011574",18,6,28,"1","1",270
"201800011575",18,10,10,"1","2",270
"201800011576",18,12,4,"3","1",270
"201800011577",18,12,17,"1","1",270
"201800011578",18,1,17,"1","1",850
"201800011579",18,2,17,"3","1",850
"201800011580",18,3,19,"3","1",850
"201800011581",18,3,25,"1","1",850
"201800011582",18,4,7,"1","1",850
"201800011583",18,4,25,"1","1",850
"201800011584",18,6,16,"3","1",850
"201800011585",18,6,24,"1","1",850
"201800011586",18,7,13,"2","1",850
"201800011587",18,7,21,"1","1",850
"201800011588",18,8,17,"1","1",850
"201800011589",18,9,14,"1","1",850
"201800011590",18,9,15,"1","1",850
"201800011591",18,9,16,"2","1",850
"201800011592",18,10,22,"1","2",850
"201800011593",18,10,25,"1","1",850
"201800011594",18,11,27,"3","1",850
"201800011595",18,12,9,"3","1",850
"201800011596",18,1,20,"1","1",850
"201800011597",18,1,28,"3","1",850
"201800011598",18,2,17,"3","1",850
"201800011599",18,3,29,"1","1",850
"201800011600",18,4,13,"1","2",850
"201800011601",18,5,10,"1","2",850
"201800011602",18,5,17,"1","2",850
"201800011603",18,6,10,"2","1",850
"201800011604",18,6,10,"1","1",850
"201800011605",18,6,18,"1","1",850
"201800011606",18,6,18,"1","1",850
"201800011607",18,7,4,"1","1",850
"201800011608",18,7,16,"1","1",850
"201800011609",18,7,31,"1","1",850
"201800011610",18,8,18,"3","1",850
"201800011611",18,9,3,"2","1",850
"201800011612",18,10,5,"1","1",850
"201800011613",18,10,24,"3","1",850
"201800011614",18,11,30,"3","1",850
"201800011615",18,12,3,"3","1",850
"201800011616",18,12,21,"3","1",850
"201800011617",18,12,26,"5","2",850
"201800011618",18,12,26,"1","2",850
"201800011619",18,12,27,"3","1",850
"201800011620",18,1,3,"5","2",850
"201800011621",18,1,3,"3","1",850
"201800011622",18,1,12,"3","1",850
"201800011623",18,1,17,"3","1",850
"201800011624",18,1,29,"2","1",850
"201800011625",18,2,3,"5","2",850
"201800011626",18,2,8,"2","2",850
"201800011627",18,2,23,"3","1",850
"201800011628",18,4,11,"1","1",850
"201800011629",18,5,21,"5","2",850
"201800011630",18,5,22,"1","2",850
"201800011631",18,6,3,"1","2",850
"201800011632",18,6,23,"1","2",850
"201800011633",18,7,7,"3","1",850
"201800011634",18,7,10,"5","2",850
"201800011635",18,7,25,"1","1",850
"201800011636",18,8,20,"1","1",850
"201800011637",18,9,15,"1","1",850
"201800011638",18,11,23,"5","2",850
"201800011639",18,12,7,"3","1",850
"201800011640",18,1,5,"3","1",850
"201800011641",18,1,13,"2","2",850
"201800011642",18,3,7,"1","2",850
"201800011643",18,4,10,"1","2",850
"201800011644",18,4,28,"1","1",850
"201800011645",18,6,13,"2","1",850
"201800011646",18,6,25,"1","1",850
